time x y z T0 thrd C21 C24 C25 C26 C33 C34 C38 C39 C40 C42 C43 C59 C60 C23 C41 
347640.0000000000 -1132915.6297423563 6092530.9200689774 1504632.8429519986 2.3667328838 18.4753069066 0.4499162059 0.0000000000 -0.6066189338 -0.3177569596 0.3688736369 -0.0738540604 -0.0401355782 -0.2759261781 0.5553017830 0.7894592284 0.0000000000 -1.1653240499 0.3406367697 0.0000000000 0.0000000000 
347670.0000000000 -1132915.7458943832 6092531.7764415704 1504633.2259856835 2.4720272807 18.4753069066 1.6765578196 0.0000000000 -0.8097411097 -0.6239387687 0.4427493210 0.4326082972 0.3521222950 -0.0058103094 -0.2901725796 0.8542537256 0.0000000000 -2.2421695505 0.3163736012 0.0000000000 0.0000000000 
347700.0000000000 -1132915.4665341121 6092531.1376685025 1504632.9937671337 2.2330027211 18.4753069066 -0.0162505939 0.0000000000 -0.4820880899 0.1153973891 -0.3214449604 0.6631475449 -0.0547566055 0.1798892522 0.0123201346 0.6789190276 0.0000000000 -0.8969830945 0.2763319258 0.0000000000 0.0000000000 
347730.0000000000 -1132914.0972511703 6092529.6375524756 1504633.2566476290 2.1610168925 18.4753069066 -0.1365321370 0.0000000000 -0.0927972916 0.6855083098 -1.3269270731 -0.4223139446 -0.7493510117 0.7841636498 1.4241452286 0.9010779388 0.0000000000 -1.7028878488 0.6242096314 0.0000000000 0.0000000000 
347760.0000000000 -1132915.5546142969 6092531.0881673843 1504633.4685293031 3.0393008039 18.4753069066 0.0355768839 0.0000000000 -0.5101785999 -0.0390259377 -0.5025700808 0.0295673342 -0.3134319634 0.3943960851 1.3863336351 1.8764783220 0.0000000000 -2.3892333458 0.1234219635 0.0000000000 0.0000000000 
347790.0000000000 -1132915.1648151784 6092529.2792986482 1504632.9351326756 4.4086201165 18.4753069066 1.4046094702 0.0000000000 1.0525108995 0.3056437637 -0.3759901927 -1.6366747685 0.4269136691 0.1706648108 0.7409931863 0.1704802321 0.0000000000 -1.9228170503 -0.6508557699 0.0000000000 0.0000000000 
347820.0000000000 -1132915.1332353731 6092528.7774681672 1504633.0547454413 3.9073437399 18.4753069066 1.5619458083 0.0000000000 -0.1023467898 -0.2769841761 0.2976456386 -0.1351930110 0.6427888175 -0.1199981748 -0.1590936502 0.7348670953 0.0000000000 -2.1847884909 -0.2765023700 0.0000000000 0.0000000000 
347850.0000000000 -1132916.2257437001 6092530.2859604014 1504633.3833557540 3.8924195286 18.4753069066 -0.6598700353 0.0000000000 -0.3587443422 0.2551103282 0.3841691452 1.0714947873 0.4553642194 -1.1594416073 -0.2256569705 1.7100384657 0.0000000000 -0.8126755210 -0.4237190065 0.0000000000 0.0000000000 
347880.0000000000 -1132915.2941526279 6092527.9957874604 1504632.8840506379 4.4765843872 18.4753069066 0.5202442859 0.0000000000 0.6265437009 -0.2009725945 0.1216398904 -1.2860169368 -0.0589640534 -0.1306069200 1.1882986198 0.8909109229 0.0000000000 -1.2459919879 -0.6503980294 0.0000000000 0.0000000000 
347910.0000000000 -1132916.3310344454 6092530.5565062668 1504633.5796264058 6.3483916188 18.4753069066 -0.2655293258 0.0000000000 0.2681572204 0.2760800048 0.2776391783 0.2733226940 0.8379634427 -0.9461454741 0.2785400181 1.8662729646 0.0000000000 -1.6426490293 -1.1390613946 0.0000000000 0.0000000000 
347940.0000000000 -1132916.2993992236 6092531.3141604969 1504632.7514971734 3.6717196577 18.4753069066 0.1503793785 0.0000000000 -0.0152356304 0.3735983540 0.4835694194 0.7766634873 0.0439929721 -1.6935699994 -0.8144912847 1.5536893426 0.0000000000 -0.5997366121 -0.1097619440 0.0000000000 0.0000000000 
347970.0000000000 -1132915.9007998165 6092532.0074896021 1504632.4530006039 4.6536261323 18.4753069066 -1.1806001613 0.0000000000 -1.1880337663 0.1690038988 0.8027374303 0.3314683924 1.6506920965 -0.5512878733 1.3003317104 0.7724099328 0.0000000000 -1.5487079277 -0.4167556068 0.0000000000 0.0000000000 
